x,y,z
-0.45333335,0.14889826,-1.0933334
-0.34666666,0.14247034,-1.0666667
-0.37333336,0.14352593,-1.0933334
-0.26666668,0.14204559,-1.0666667
-0.29333332,0.14302291,-1.0933334
-0.18666668,0.14131261,-1.0666667
-0.21333334,0.14202608,-1.0933334
-0.10666667,0.13990088,-1.0666667
-0.13333334,0.14183691,-1.0933334
-0.026666667,0.13727155,-1.0666667
-0.053333335,0.14013037,-1.0933334
-0.57376385,0.61333334,-1.1586126
-0.5924283,0.58666664,-1.177238
-0.55253386,0.58666664,-1.1239046
-0.5558804,0.61333334,-1.131946
-0.5786645,0.53333336,-1.1545218
-0.5968835,0.50666666,-1.1772839
-0.55366826,0.50666666,-1.1239505
-0.5566534,0.53333336,-1.1278552
-0.57821906,0.45333335,-1.1571134
-0.59335417,0.42666668,-1.1798295
-0.55345374,0.42666668,-1.1264962
-0.5570149,0.45333335,-1.1304468
-0.5751351,0.37333336,-1.1599908
-0.59052163,0.34666666,-1.1801612
-0.55218285,0.34666666,-1.126828
-0.55643886,0.37333336,-1.1333241
-0.5753866,0.29333332,-1.1678561
-0.5833406,0.26666668,-1.1876947
-0.54769003,0.26666668,-1.1343614
-0.55574393,0.29333332,-1.1411895
-0.567954,0.21333334,-1.1702831
-0.5811359,0.18666668,-1.1825882
-0.5307287,0.18666668,-1.1292549
-0.5519461,0.21333334,-1.1436163
-0.5731819,0.14600621,-1.1825882
-0.5387826,0.14600621,-1.1559216
-0.5121159,0.14216243,-1.1466666
-0.50666666,0.13578536,-1.1733333
-0.42666668,0.14577283,-1.1466666
-0.45333335,0.14438726,-1.1733333
-0.34666666,0.14426693,-1.1466666
-0.37333336,0.1446438,-1.1733333
-0.26666668,0.1436162,-1.1466666
-0.29333332,0.14380464,-1.1733333
-0.18666668,0.14380312,-1.1466666
-0.21333334,0.14441594,-1.1733333
-0.10666667,0.14378807,-1.1466666
-0.13333334,0.14504081,-1.1733333
-0.026666667,0.14410669,-1.1466666
-0.053333335,0.14582832,-1.1733333
-0.6178197,0.61333334,-1.2266667
-0.62573904,0.58666664,-1.2533333
-0.6185667,0.53333336,-1.2266667
-0.6228474,0.50666666,-1.2533333
-0.6162992,0.45333335,-1.2266667
-0.61927766,0.42666668,-1.2533333
-0.61171913,0.37333336,-1.2266667
-0.6122912,0.34666666,-1.2533333
-0.5990478,0.29333332,-1.2266667
-0.6023878,0.26666668,-1.2533333
-0.59986246,0.21333334,-1.2266667
-0.60836774,0.18666668,-1.2533333
-0.5896412,0.14528511,-1.2533333
-0.5731819,0.13129133,-1.2266667
-0.50666666,0.13336171,-1.2266667
-0.53333336,0.12502393,-1.2533333
-0.42666668,0.14343151,-1.2266667
-0.45333335,0.142556,-1.2533333
-0.34666666,0.1439993,-1.2266667
-0.37333336,0.14417256,-1.2533333
-0.26666668,0.14492974,-1.2266667
-0.29333332,0.14474753,-1.2533333
-0.18666668,0.1457827,-1.2266667
-0.21333334,0.14610808,-1.2533333
-0.10666667,0.14773417,-1.2266667
-0.13333334,0.14786324,-1.2533333
-0.026666667,0.14882451,-1.2266667
-0.053333335,0.14947757,-1.2533333
-0.40692452,0.6270867,-1.938049
-0.39043152,0.60042,-1.938049
-0.3853114,0.61333334,-1.9647155
-0.37029946,0.58666664,-1.9733334
-0.58666664,0.4808726,-1.9679174
-0.61333334,0.48182243,-1.9796084
-0.50666666,0.48022106,-1.9853524
-0.53333336,0.48109367,-1.988309
-0.47748625,0.48022106,-1.9970434
-0.3740512,0.53333336,-1.9466667
-0.3810865,0.50666666,-1.9733334
-0.61333334,0.4577978,-1.926275
-0.58666664,0.4626066,-1.9412509
-0.53333336,0.4460793,-1.9349755
-0.50666666,0.4634727,-1.9586858
-0.45333335,0.4510592,-1.9437101
-0.44513243,0.4409198,-1.9703768
-0.46928534,0.45333335,-1.9970434
-0.41846576,0.41425315,-1.9659562
-0.39948347,0.41425315,-1.9659562
-0.39811516,0.4409198,-1.9466667
-0.39558193,0.45333335,-1.9733334
-0.58666664,0.39506546,-1.9466667
-0.61333334,0.39416116,-1.9733334
-0.50666666,0.39531723,-1.9466667
-0.53333336,0.39680538,-1.9733334
-0.41846576,0.39671102,-1.9659562
-0.44513243,0.39653805,-1.9733334
-0.45333335,0.39343992,-1.9466667
-0.39143348,0.37004435,-1.9392895
-0.39091697,0.37333336,-1.9659562
-0.37732765,0.34666666,-1.9733334
-0.35869503,0.29333332,-1.9466667
-0.35085136,0.26666668,-1.9733334
-0.35685736,0.21333334,-1.9466667
-0.36994192,0.18666668,-1.9733334
-0.58666664,0.14847453,-1.9466667
-0.61333334,0.14969169,-1.9733334
-0.50666666,0.14489718,-1.9466667
-0.53333336,0.14645736,-1.9733334
-0.42666668,0.14148565,-1.9466667
-0.45333335,0.1424108,-1.9733334
-0.38635212,0.15337121,-1.9466667
-0.39393538,0.1466769,-1.9733334
-0.3649243,0.61333334,-2.0266666
-0.355982,0.58666664,-2.0533333
-0.58666664,0.4841299,-2.0266666
-0.61333334,0.48575798,-2.0533333
-0.50666666,0.48226634,-2.0266666
-0.53333336,0.48435283,-2.0533333
-0.47748625,0.48139372,-2.0266666
-0.47557524,0.4811727,-2.0533333
-0.36839232,0.53333336,-2.0266666
-0.37355864,0.50666666,-2.0533333
-0.4993627,0.4173201,-2.0553904
-0.41553655,0.40443847,-2.0565014
-0.4698881,0.44398677,-2.0533333
-0.46737438,0.45333335,-2.0266666
-0.4717991,0.4173201,-2.0287235
-0.39015433,0.43110514,-2.0565014
-0.38963783,0.42666668,-2.0298347
-0.3871046,0.45333335,-2.0266666
-0.58666664,0.3953108,-2.0266666
-0.61333334,0.3947107,-2.0533333
-0.4993627,0.39982703,-2.0287235
-0.52602935,0.39906368,-2.0533333
-0.53333336,0.39745376,-2.0266666
-0.41553655,0.39737797,-2.0565014
-0.4717991,0.39982703,-2.0020568
-0.39948347,0.39737797,-2.0298347
-0.3850399,0.37071127,-2.0533333
-0.37145057,0.34666666,-2.0266666
-0.3555569,0.29333332,-2.0266666
-0.3546421,0.26666668,-2.0533333
-0.36302108,0.21333334,-2.0266666
-0.3774199,0.18666668,-2.0533333
-0.58666664,0.14534965,-2.0266666
-0.61333334,0.13399732,-2.0533333
-0.50666666,0.14710681,-2.0266666
-0.53333336,0.14478193,-2.0533333
-0.42666668,0.14507861,-2.0266666
-0.45333335,0.14821444,-2.0533333
-0.39192396,0.1533057,-2.0266666
-0.3979886,0.15078226,-2.0533333
-0.41217184,0.5855478,-2.1488695
-0.58666664,0.48734292,-2.1066666
-0.61333334,0.48894247,-2.1333334
-0.5069311,0.48253474,-2.1593506
-0.50666666,0.48370743,-2.132684
-0.53333336,0.48601496,-2.1066666
-0.41217184,0.53333336,-2.1348624
-0.43879223,0.50666666,-2.1459928
-0.47808906,0.4811727,-2.1060174
-0.58666664,0.41626793,-2.126949
-0.61333334,0.42301387,-2.1495605
-0.5335978,0.44293457,-2.1373885
-0.5069311,0.45333335,-2.1367393
-0.52602935,0.42666668,-2.1100724
-0.4993627,0.44398677,-2.1060174
-0.47808906,0.47065344,-2.1060174
-0.41553655,0.43110514,-2.0926592
-0.4421569,0.45333335,-2.1193259
-0.46169615,0.42666668,-2.1333334
-0.61333334,0.39702666,-2.0962272
-0.58666664,0.39923668,-2.1002824
-0.55269605,0.39923668,-2.0840552
-0.41553655,0.37071127,-2.0970151
-0.4251881,0.34666666,-2.1236818
-0.4447273,0.37333336,-2.1333334
-0.40965152,0.29333332,-2.1424143
-0.41758567,0.26666668,-2.1520658
-0.37105232,0.26666668,-2.0987325
-0.3855564,0.29333332,-2.1157477
-0.4079342,0.21333334,-2.128884
-0.41608542,0.18666668,-2.1368182
-0.38348448,0.18666668,-2.083485
-0.3854959,0.21333334,-2.1022174
-0.58666664,0.12039148,-2.1066666
-0.61333334,0.11174163,-2.1333334
-0.50666666,0.1322183,-2.1066666
-0.53333336,0.1191802,-2.1333334
-0.40815124,0.15747656,-2.1101515
-0.4348179,0.14128187,-2.1333334
-0.45333335,0.13772339,-2.1066666
-0.3979886,0.15747656,-2.083485
-0.41299576,0.63888115,-2.1875188
-0.42516762,0.61221445,-2.1866667
-0.4382363,0.58666664,-2.2133334
-0.58666664,0.48807007,-2.1866667
-0.61333334,0.48913616,-2.2133334
-0.5335978,0.48416302,-2.1866667
-0.5282313,0.48162827,-2.2133334
-0.45186087,0.53333336,-2.1866667
-0.4608194,0.50666666,-2.2133334
-0.58666664,0.44703653,-2.1866667
-0.61333334,0.44954875,-2.2133334
-0.5282313,0.46960124,-2.1866667
-0.55463356,0.46695724,-2.2133334
-0.46728995,0.45333335,-2.1866667
-0.45689663,0.42666668,-2.2133334
-0.44541773,0.37333336,-2.1866667
-0.43809035,0.34666666,-2.2133334
-0.4297976,0.29333332,-2.1866667
-0.43217385,0.26666668,-2.2133334
-0.42811316,0.21333334,-2.1866667
-0.432223,0.18666668,-2.2133334
-0.58666664,0.11029663,-2.1866667
-0.61333334,0.11061615,-2.2133334
-0.50666666,0.110281676,-2.1866667
-0.53333336,0.11004794,-2.2133334
-0.44686195,0.14380531,-2.1866667
-0.46537733,0.12687828,-2.2133334
-0.58666664,0.4857429,-2.2666667
-0.61333334,0.4880372,-2.2933333
-0.55463356,0.48214212,-2.2666667
-0.5537489,0.48051387,-2.2933333
-0.44754758,0.53333336,-2.2666667
-0.45174095,0.50666666,-2.2933333
-0.58666664,0.46899053,-2.2666667
-0.61333334,0.46487486,-2.2933333
-0.5537489,0.47735602,-2.2666667
-0.5591153,0.4768771,-2.2933333
-0.4546194,0.45333335,-2.2666667
-0.44651636,0.42666668,-2.2933333
-0.4414662,0.37333336,-2.2666667
-0.43819758,0.34666666,-2.2933333
-0.43719795,0.29333332,-2.2666667
-0.43793058,0.26666668,-2.2933333
-0.43701628,0.21333334,-2.2666667
-0.43786314,0.18666668,-2.2933333
-0.58666664,0.10977908,-2.2666667
-0.61333334,0.10955604,-2.2933333
-0.50666666,0.10899269,-2.2666667
-0.53333336,0.10840429,-2.2933333
-0.45158523,0.14307296,-2.2666667
-0.46620786,0.1254211,-2.2933333
-0.59881514,0.48238748,-2.3780668
-0.58666664,0.48290136,-2.3514001
-0.61333334,0.4868239,-2.3466666
-0.5591153,0.48051387,-2.3247335
-0.5721485,0.4795211,-2.3514001
-0.59881514,0.47602057,-2.3733335
-0.61333334,0.46926096,-2.3466666
-0.5591153,0.4795211,-2.3247335
-0.58666664,0.108124,-2.3466666
-0.61333334,0.108763486,-2.3733335
-0.50666666,0.107590765,-2.3466666
-0.53333336,0.10753352,-2.3733335
-0.62548184,0.48238748,-2.4031742
-0.62548184,0.47649947,-2.4031742
-0.58666664,0.1079676,-2.4266667
-0.61333334,0.10922775,-2.4533334
-0.50666666,0.10830833,-2.4266667
-0.53333336,0.10810294,-2.4533334
-0.6163224,0.0902177,-2.5210032
-0.5896557,0.09218093,-2.5333333
-0.58666664,0.10140024,-2.5066667
-0.50666666,0.09938585,-2.5066667
-0.53333336,0.091423,-2.5333333
2.2364273,1.2212486,-2.3083243
2.241109,1.2479153,-2.3083243
2.2677755,1.2533333,-2.2857003
2.2933333,1.2266667,-2.2680848
2.3733335,1.2533333,-2.2865639
2.3466666,1.2266667,-2.2743688
2.4129503,1.2533333,-2.3145797
2.4060462,1.2266667,-2.3091881
2.2364273,1.1733333,-2.2951164
2.2318604,1.1466666,-2.3067918
2.2933333,1.1733333,-2.2747014
2.2666667,1.1466666,-2.2791085
2.3733335,1.1733333,-2.2922978
2.3466666,1.1466666,-2.2816815
2.4121518,1.1733333,-2.3146088
2.4061058,1.1466666,-2.3099134
2.235433,1.0933334,-2.297852
2.2263162,1.0666667,-2.3110602
2.2933333,1.0933334,-2.277659
2.2666667,1.0666667,-2.2847269
2.3733335,1.0933334,-2.2948196
2.3466666,1.0666667,-2.2863896
2.4118912,1.0933334,-2.3153048
2.4057853,1.0666667,-2.3108273
2.2308834,1.0133333,-2.303457
2.217974,0.9866667,-2.312397
2.2933333,1.0133333,-2.2857225
2.2666667,0.9866667,-2.2912447
2.3733335,1.0133333,-2.298924
2.3466666,0.9866667,-2.291189
2.4110057,1.0133333,-2.3155224
2.4052205,0.9866667,-2.3120492
2.2270906,0.93333334,-2.312105
2.2251236,0.9066667,-2.319708
2.2933333,0.93333334,-2.2915528
2.2666667,0.9066667,-2.3034732
2.3733335,0.93333334,-2.3012762
2.3466666,0.9066667,-2.2961178
2.4097052,0.93333334,-2.3165267
2.4044847,0.9066667,-2.3134887
2.238033,0.8794226,-2.319708
2.2834146,0.8260893,-2.3132434
2.2666667,0.852756,-2.3129516
2.2933333,0.85333335,-2.3043196
2.3733335,0.85333335,-2.3048265
2.3466666,0.8266667,-2.3011081
2.4109557,0.85333335,-2.316962
2.4064713,0.8266667,-2.3134587
2.3100815,0.7733334,-2.3066123
2.3032904,0.7466667,-2.3133688
2.3733335,0.7733334,-2.307125
2.3466666,0.7466667,-2.3039975
2.4109378,0.7733334,-2.3164966
2.4044669,0.7466667,-2.3138819
2.313209,0.6933333,-2.309095
2.3091378,0.6666667,-2.315726
2.3733335,0.6933333,-2.3081386
2.3466666,0.6666667,-2.3064797
2.4084206,0.6933333,-2.3173852
2.4039538,0.6666667,-2.3147697
2.2379234,1.274582,-2.3514376
2.234351,1.2479153,-2.3466666
2.229892,1.2266667,-2.3733335
2.241109,1.274582,-2.324771
2.4593794,1.2266667,-2.3484027
2.4396172,1.2533333,-2.3338525
2.5166874,1.2533333,-2.3871858
2.500487,1.2266667,-2.3750694
2.2274015,1.1733333,-2.3466666
2.2243826,1.1466666,-2.3733335
2.459439,1.1466666,-2.3481143
2.4388182,1.1733333,-2.3345501
2.5248146,1.1733333,-2.3878837
2.5043275,1.1466666,-2.374781
2.2197244,1.0933334,-2.3466666
2.2151659,1.0666667,-2.3733335
2.4591186,1.0666667,-2.3474498
2.438558,1.0933334,-2.333564
2.5304205,1.0933334,-2.3868973
2.506093,1.0666667,-2.3741167
2.2088482,1.0133333,-2.3466666
2.2027612,0.9866667,-2.3733335
2.4585538,0.9866667,-2.3490226
2.4376726,1.0133333,-2.333886
2.5318184,1.0133333,-2.3872192
2.5057254,0.9866667,-2.3756893
2.1566622,0.8885134,-2.3812652
2.1714628,0.91518,-2.3812652
2.1961625,0.9066667,-2.3545985
2.20992,0.93333334,-2.3466666
2.457818,0.9066667,-2.3502305
2.4363718,0.93333334,-2.3351367
2.5323923,0.9536224,-2.3884702
2.5333333,0.92695576,-2.3877242
2.5066667,0.9066667,-2.376151
2.1566622,0.85333335,-2.3581476
2.149553,0.8266667,-2.3768823
2.238033,0.852756,-2.3284242
2.2113664,0.85333335,-2.3363562
2.1866667,0.8266667,-2.3399053
2.256748,0.8260893,-2.3284242
2.4598045,0.8266667,-2.3473299
2.4376225,0.85333335,-2.3350937
2.5333333,0.85333335,-2.384777
2.5066667,0.8266667,-2.3710926
2.152891,0.7733334,-2.3598714
2.131896,0.7466667,-2.3829892
2.2133334,0.7733334,-2.346074
2.1866667,0.7466667,-2.3473058
2.2766237,0.7466667,-2.3341012
2.256748,0.7733334,-2.3425255
2.4578001,0.7466667,-2.347675
2.4376047,0.7733334,-2.3322363
2.5333333,0.7733334,-2.3785343
2.5066667,0.7466667,-2.3702104
2.0704038,0.66034126,-2.3804662
2.0856714,0.6870079,-2.3804662
2.112338,0.6933333,-2.3634555
2.1333334,0.6666667,-2.352915
2.2133334,0.6933333,-2.368772
2.1866667,0.6666667,-2.3707974
2.2824712,0.6666667,-2.345015
2.2598758,0.6933333,-2.359116
2.4572873,0.6666667,-2.3513434
2.4350872,0.6933333,-2.3354387
2.5333333,0.6933333,-2.3802874
2.5066667,0.6666667,-2.3736565
2.235541,1.2266667,-2.4200966
2.2334647,1.2533333,-2.4057643
2.2523694,1.2533333,-2.4590976
2.2442718,1.2266667,-2.4467633
2.5538204,1.2266667,-2.4116867
2.543354,1.2533333,-2.4076226
2.2334082,1.1466666,-2.4315777
2.2289493,1.1733333,-2.4143322
2.2477496,1.1733333,-2.4676657
2.243478,1.1466666,-2.4582443
2.5576608,1.1466666,-2.4054952
2.5514812,1.1733333,-2.4040642
2.2343009,1.0827959,-2.470579
2.227709,1.0933334,-2.443912
2.2185836,1.0666667,-2.4266667
2.243478,1.1094625,-2.470579
2.5594263,1.0666667,-2.4017828
2.5570872,1.0933334,-2.4014308
2.2099717,1.0133333,-2.4266667
2.2067313,0.9866667,-2.4533334
2.5590587,0.9866667,-2.4009228
2.558485,1.0133333,-2.400352
2.1566622,0.8885134,-2.40853
2.167852,0.8885134,-2.4351964
2.1793149,0.91518,-2.4266667
2.1936154,0.93333334,-2.4533334
2.5590587,0.9536224,-2.4005709
2.1596262,0.83068067,-2.4618633
2.1562884,0.85333335,-2.4351964
2.1491797,0.8266667,-2.4266667
2.167852,0.8573473,-2.4618633
2.1315222,0.7733334,-2.4266667
2.135076,0.7466667,-2.4533334
2.078344,0.6619972,-2.4533334
2.068748,0.66034126,-2.4266667
2.108783,0.7136746,-2.4266667
2.1031115,0.6886639,-2.4533334
2.2562902,1.2533333,-2.5066667
2.2506638,1.2266667,-2.5333333
2.2502213,1.1733333,-2.5066667
2.247723,1.1466666,-2.5333333
2.2394497,1.071698,-2.5333333
2.2337506,1.0561291,-2.5066667
2.2452514,1.1094625,-2.5066667
2.2417734,1.0983647,-2.5333333
2.2213848,1.0133333,-2.5066667
2.2257385,0.9866667,-2.5333333
2.2074738,0.93333334,-2.5066667
2.2168572,0.9066667,-2.5333333
2.1596262,0.80401397,-2.4803739
2.1815147,0.80401397,-2.5070403
2.1893668,0.83068067,-2.5066667
2.2130506,0.85333335,-2.5333333
2.156445,0.7466667,-2.4839287
2.1560712,0.7733334,-2.4803739
2.2016332,0.7733334,-2.5337071
2.1801186,0.7466667,-2.5105956
2.078344,0.64165604,-2.4816558
2.1002386,0.64165604,-2.5083225
2.1233501,0.6683227,-2.5066667
2.1500168,0.6730947,-2.5333333
2.156445,0.69976133,-2.5102217
2.1801186,0.69976133,-2.5368884
0.7133092,1.2622619,-1.3546764
0.75402266,1.2089285,-1.3593904
0.7466667,1.2355952,-1.3540667
0.7733334,1.2533333,-1.3512355
0.8025872,1.2533333,-1.3571689
0.800637,1.2266667,-1.3565592
0.78068936,1.1805367,-1.3593904
0.800637,1.1805367,-1.3593904
0.7133092,1.2355952,-1.3637121
0.6866426,1.2533333,-1.3867779
0.6666667,1.2266667,-1.4114891
0.727356,1.2089285,-1.3637121
0.81626767,1.2533333,-1.3866667
0.82058597,1.2266667,-1.4133334
0.66696984,1.1219906,-1.4230914
0.6666667,1.1486572,-1.4211358
0.6933333,1.1733333,-1.3981814
0.78068936,1.1538701,-1.3615288
0.75402266,1.1733333,-1.3652409
0.7466667,1.1466666,-1.374999
0.80436087,1.1272033,-1.3881955
0.804998,1.1538701,-1.3866667
0.81126636,1.1733333,-1.4133334
0.6936365,1.0933334,-1.414514
0.676139,1.0666667,-1.4314226
0.7733334,1.0933334,-1.3857381
0.7466667,1.0666667,-1.4022986
0.8075491,1.0933334,-1.414862
0.8031882,1.0666667,-1.4026468
0.7025025,1.0133333,-1.4281608
0.69259626,0.9866667,-1.4367383
0.7733334,1.0133333,-1.4158545
0.7466667,0.9866667,-1.424808
0.80543363,1.0133333,-1.4277847
0.8022454,0.9866667,-1.424432
0.7100938,0.93333334,-1.4353733
0.70544636,0.9066667,-1.4386351
0.7733334,0.93333334,-1.4316058
0.7466667,0.9066667,-1.4335935
0.8036122,0.93333334,-1.4366473
0.8013668,0.9066667,-1.4348675
0.7153526,0.85333335,-1.4369924
0.7097238,0.8266667,-1.4383575
0.7733334,0.85333335,-1.435527
0.7466667,0.8266667,-1.435664
0.8023883,0.85333335,-1.4382204
0.8010216,0.8266667,-1.4368919
0.71437126,0.77511764,-1.4383575
0.7468489,0.7217843,-1.4383982
0.7466667,0.74845093,-1.4367557
0.7733334,0.7733334,-1.4354272
0.80279523,0.7733334,-1.4386717
0.80177367,0.7466667,-1.43707
0.7735155,0.6933333,-1.4376233
0.7504985,0.6666667,-1.4392251
0.802626,0.6933333,-1.4383982
0.80085236,0.6666667,-1.4376233
0.85960186,1.2266667,-1.4705992
0.84661555,1.2533333,-1.4499894
0.8914531,1.2533333,-1.5033227
0.8855828,1.2266667,-1.4972659
0.6403032,1.1219906,-1.440129
0.8576942,1.1466666,-1.4830015
0.83729607,1.1733333,-1.4606097
0.64947236,1.0666667,-1.4430856
0.6403032,1.0933334,-1.4432147
0.8565216,1.0666667,-1.4877591
0.83421576,1.0933334,-1.4623917
0.6659296,0.9866667,-1.444789
0.64916915,1.0133333,-1.4478747
0.8714676,1.0039402,-1.5187005
0.8479892,1.0133333,-1.492034
0.8235679,0.9866667,-1.4666667
0.8815801,1.0306069,-1.5187005
0.6787797,0.9066667,-1.4457318
0.65676045,0.93333334,-1.4505209
0.8217464,0.93333334,-1.4666667
0.8328378,0.9066667,-1.4933335
0.6830572,0.8266667,-1.4458059
0.66201925,0.85333335,-1.4515377
0.815725,0.85333335,-1.4666667
0.8259719,0.8266667,-1.4933335
0.71437126,0.74845093,-1.440093
0.6877046,0.7733334,-1.4458989
0.6666667,0.7466667,-1.4545907
0.7201822,0.7217843,-1.440093
0.8144088,0.7733334,-1.4666667
0.81797636,0.7466667,-1.4933335
0.6933333,0.6933333,-1.4497851
0.6666667,0.6666667,-1.4608214
0.72383183,0.6666667,-1.4410003
0.7201822,0.6933333,-1.4410934
0.8072151,0.6933333,-1.4666667
0.8091954,0.6666667,-1.4933335
0.95195067,1.2501705,-1.5995098
0.93115413,1.2533333,-1.5728432
0.9100703,1.2266667,-1.5466667
0.9604902,1.2768371,-1.5995098
0.90978146,1.1733333,-1.5466667
0.9174968,1.1466666,-1.5733334
0.9004596,1.0933334,-1.5466667
0.9049089,1.0666667,-1.5733334
0.8714676,0.9772735,-1.5265914
0.8894397,0.9772735,-1.5532582
0.8910197,1.0039402,-1.5466667
0.9010504,1.0133333,-1.5733334
0.86667013,0.9066667,-1.5373737
0.85813767,0.93333334,-1.5265914
0.89856,0.93333334,-1.579925
0.88912034,0.9066667,-1.5640403
0.8649469,0.8266667,-1.5436234
0.85161704,0.85333335,-1.5307821
0.8967708,0.85333335,-1.5841154
0.8876504,0.8266667,-1.5702902
0.8579225,0.7466667,-1.554644
0.8428694,0.7733334,-1.5328414
0.893501,0.7733334,-1.5861747
0.88585067,0.7466667,-1.5813107
0.85708725,0.6666667,-1.5650537
0.8350097,0.6933333,-1.5418026
0.8904957,0.6933333,-1.5951359
0.88464504,0.6666667,-1.5917203
0.95195067,1.2235038,-1.6230685
0.9623845,1.2235038,-1.6497352
0.9628747,1.2501705,-1.6266667
0.9682864,1.2533333,-1.6533334
0.95841515,1.162044,-1.676402
0.9503658,1.1733333,-1.6497352
0.93699706,1.1466666,-1.6266667
0.92841053,1.0933334,-1.6266667
0.9390666,1.0666667,-1.6533334
0.92342436,1.0133333,-1.6266667
0.9361669,0.9866667,-1.6533334
0.92133313,0.93333334,-1.6266667
0.93342906,0.9066667,-1.6533334
0.91830623,0.85333335,-1.6266667
0.9280011,0.8266667,-1.6533334
0.9123162,0.7733334,-1.6266667
0.9220223,0.7466667,-1.6533334
0.9078523,0.6933333,-1.6266667
0.9182391,0.6666667,-1.6533334
1.0157179,1.2266667,-1.7235806
0.99446285,1.2533333,-1.700606
0.95841515,1.1353774,-1.6836392
0.9832721,1.1353774,-1.7103057
0.9856566,1.162044,-1.7066667
1.0123234,1.1582525,-1.7333333
1.0157179,1.1849191,-1.7296414
0.95728743,1.0666667,-1.6894376
0.9557025,1.0933334,-1.6836392
1.0032275,1.0933334,-1.7369725
0.97995543,1.0666667,-1.7161044
0.95610654,0.9866667,-1.6934435
0.953394,1.0133333,-1.6857986
0.99623746,1.0133333,-1.7391319
0.976282,0.9866667,-1.7201103
0.9548689,0.9066667,-1.6984202
0.9509755,0.93333334,-1.6876451
0.9894505,0.93333334,-1.7409784
0.9731685,0.9066667,-1.7250869
0.95214856,0.8266667,-1.7059524
0.94701743,0.85333335,-1.6907753
0.98293775,0.85333335,-1.7441086
0.96976924,0.8266667,-1.7326193
0.9506899,0.7466667,-1.7100106
0.9428384,0.7733334,-1.6951773
0.9808767,0.7733334,-1.7485106
0.97110736,0.7466667,-1.7366772
0.94957083,0.6666667,-1.7067868
0.94026077,0.6933333,-1.6948333
0.98534054,0.6933333,-1.7481668
0.9742332,0.6666667,-1.7334533
1.0366055,1.1315858,-1.7657641
1.0332888,1.0666667,-1.7806792
1.0298944,1.0933334,-1.7657641
1.0296154,0.9866667,-1.7975402
1.0229042,1.0133333,-1.774915
1.039552,0.916626,-1.8359587
1.0291674,0.93333334,-1.809292
1.0156691,0.9066667,-1.7866666
1.0091565,0.85333335,-1.7866666
1.0216638,0.8266667,-1.8133334
1.0065526,0.7733334,-1.7866666
1.0214053,0.7466667,-1.8133334
1.0099628,0.6933333,-1.7866666
1.023153,0.6666667,-1.8133334
1.1733922,1.0666667,-1.8879659
1.1473683,1.0933334,-1.8649828
1.1093819,0.98333937,-1.8430248
1.1467254,1.0366726,-1.8629831
1.1466666,1.010006,-1.8660082
1.1733333,0.9866667,-1.8917935
1.039552,0.88995934,-1.8443234
1.0827153,0.9432927,-1.8430248
1.0666667,0.916626,-1.8473483
1.0933334,0.9066667,-1.8570236
1.192323,0.9186099,-1.9191186
1.1656563,0.9066667,-1.9021274
1.1466666,0.93333334,-1.8784856
1.0390092,0.8266667,-1.8527322
1.0385612,0.85333335,-1.8443234
1.1188563,0.8277931,-1.9030087
1.0921897,0.8266667,-1.8847507
1.0666667,0.85333335,-1.8624074
